gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
199,0.722855875899,0.00377242551915,174002165.5,199542434.807,10139638.4416,9999420.29336,99998103.8262,2936.80988406
200,0.723127858274,0.00407182171189,169694104.269,194232876.411,10006564.2554,9999949.12176,99998167.143,2953.97368719
201,0.722128472675,0.00395975142232,169132564.718,204015508.337,10411850.3022,10000422.4439,99997925.5585,3037.70847128
202,0.726258685865,0.00435428037357,170199577.97,206793288.679,11109260.0033,10000936.7086,99997911.7267,3156.89905693
203,0.729373035577,0.00481454570697,179354578.58,207802737.173,10462739.2655,10000781.7248,99997610.1658,3079.70094276
204,0.730715325443,0.0051755926076,177496781.233,210010465.33,10038137.5026,10000774.0257,99998082.0036,2961.99518409
205,0.729694791838,0.00523773201227,187184974.793,222419668.217,9981321.38754,10000625.4298,99997561.4804,2896.41472391
206,0.732492470352,0.00547076806917,178992241.637,205585224.033,9482360.01674,10000594.0325,99997519.3743,2763.24140612
207,0.736568787133,0.00560852957183,177762136.151,196142114.697,10746075.0942,10000591.9738,99997277.7844,2852.28827372
208,0.736183792567,0.0054711744611,170049439.237,197117971.069,9876522.28935,10000501.6364,99996460.4051,2606.45533124
209,0.730549527337,0.0047600127891,182559807.604,196583508.105,10794017.0917,10000737.5885,99996192.193,2725.15982966
210,0.728880879074,0.00437958424325,174716752.501,206529891.163,11164594.2323,10000261.6922,99996654.9771,2771.7563498
211,0.726024279161,0.00435580108577,171403155.51,214450872.387,11749363.4995,9999916.04387,99996823.452,2932.52441952
212,0.725647493306,0.00412812522403,173779498.265,215285256.762,11147562.7514,10000324.5782,99997374.1894,2982.70822398
213,0.725078362996,0.00424773698881,174360130.293,204801132.69,9116783.50458,10000559.7448,99997054.6744,2849.99284417
214,0.727363929807,0.00418452227102,174966915.713,212764636.748,8829187.52572,9999890.38778,99997216.3202,2836.75227067
215,0.724944973697,0.00382942068029,179762528.26,220082543.029,10055118.8134,9999558.52803,99996881.9821,2982.35192589
216,0.722496596636,0.00363475873649,180610262.847,214846639.549,8668390.11203,9999266.91276,99996942.959,2832.79607873
217,0.725145116709,0.00411236970335,178917657.072,218398195.501,7592468.71413,9999664.0354,99997705.0424,2700.14660222
218,0.724578405457,0.00428957040713,164345908.078,207631521.488,8084328.47959,10000913.0989,99997984.3659,2736.9299904
219,0.72657536358,0.00421347437365,168450944.185,208824701.475,8197555.55515,10000998.2125,99998076.5379,2882.04620027
220,0.724879288735,0.00443176626207,160724126.279,204588479.75,8802200.67897,10001208.9032,99997962.5558,2952.20384244
221,0.721118280081,0.00447559663872,159921455.246,200834230.744,8516638.6011,10001480.6682,99997786.2602,2854.38713104
222,0.721800000194,0.0043062190588,170734270.93,203025353.999,9498984.94257,10001713.9498,99998476.7916,3008.74656587
223,0.721165299654,0.00396053920084,171960115.385,197533580.188,10132564.1169,10001612.3291,99998945.5298,3185.72120983
224,0.726995790824,0.00408494696733,179987752.569,186160420.923,10173936.1702,10001752.5978,99999132.2662,3351.25547834
225,0.722712578503,0.00366859299526,177189279.13,183451433.913,9248079.55067,10001879.915,99999354.6261,3336.10887913
226,0.719102029064,0.00318886140483,171616080.132,177103788.731,9307062.8553,10002255.334,99999639.96,3344.89100119
227,0.718124271418,0.00293147833418,164053706.904,174976889.783,9388400.01766,10002711.51,99999804.0534,3316.18181803
228,0.719055651725,0.00315589398093,159923072.667,171671996.841,9416079.15114,10002922.9389,99999567.4084,3195.79867428
229,0.717695765699,0.00290028980492,163261830.744,177048194.335,9362751.79755,10002876.149,99999319.8793,3235.92356228
230,0.714798472431,0.00291661615688,171545684.396,164671290.62,9627796.38837,10002850.8617,99998691.1293,3180.04212479
231,0.717857576004,0.00309116385815,173574299.151,166544394.739,10199475.9877,10003023.9004,99998294.2747,3251.4084387
232,0.72282013675,0.00361137896759,163724865.348,167403412.933,10612881.2525,10003441.0204,99998934.7602,3343.15896376
233,0.725325037533,0.00409300540285,176780814.233,164810223.423,11222062.5652,10002941.1771,99998913.6778,3278.91786781
234,0.726101437845,0.00439950770456,186352574.196,163260657.353,12700325.3883,10002495.3395,99998831.3262,3334.85512312
235,0.724015510863,0.00442241698596,191988407.968,153984780.382,12921251.2898,10002453.2827,99998948.6953,3401.41136119
236,0.726295937028,0.00408237155401,189820232.128,151297473.985,12636835.2149,10003051.241,99999434.7202,3285.33278861
237,0.72384763365,0.00401736783585,180585706.587,146916385.138,13753989.1327,10003450.6641,99999654.4874,3439.54130141
238,0.723172279713,0.00375460517844,167635854.033,146761566.012,12486697.179,10003989.0027,99999597.7588,3387.68381209
239,0.720389154287,0.00369276828848,164373235.549,150105544.109,11935058.5009,10004024.6253,99999373.915,3270.50313683
240,0.717533663763,0.00345064773844,160354051.338,140601447.174,12672173.6947,10004197.8749,99999507.7047,3407.17172937
241,0.715144133852,0.00373535693435,164806802.801,136060512.407,11711201.627,10004801.9784,99999307.3152,3277.39203451
