gen,k1,k2,f,w,paramsMuted
897219,9999875.30269,100000213.579,37.3014329925,0.99975304446,k2
898453,9999875.30269,100000213.579,22.0151986823,0.999912109603,f
899551,9999859.21995,100000219.198,23.1357012949,0.999900573755,f k1 k2
900899,9999831.5551,100000219.198,32.1576753457,0.999805921391,f k1
903330,9999795.76746,100000221.337,32.9441392945,0.99979774202,f k1 k2
908782,9999775.93368,100000216.777,32.9441392945,0.999797742703,k1 k2
909327,9999787.40835,100000239.166,47.0663424228,0.999657654271,f k1 k2
909361,9999780.80442,100000273.635,47.0663424228,0.999657654426,k1 k2
915011,9999780.80442,100000225.674,47.0663424228,0.999657654612,k2
915062,9999768.39931,100000195.939,79.3060160006,0.999390133237,f k1 k2
915799,9999790.66639,100000163.52,33.2112775558,0.999794970666,f k1 k2
917952,9999790.66639,100000173.399,33.2112775558,0.999794970636,k2
918291,9999787.06465,100000173.399,31.4895438017,0.999812895109,f k1
922493,9999791.53289,100000204.117,19.1838551241,0.999940344916,f k1 k2
922911,9999813.51124,100000204.117,19.1838551241,0.999940344515,k1
926796,9999802.60242,100000204.117,47.0338377695,0.999657959504,f k1
928980,9999802.60242,100000204.117,27.7200531023,0.999852501697,f
931754,9999802.60242,100000183.252,61.5713373579,0.999528901866,f k2
933913,9999805.02383,100000175.417,42.0724271468,0.999705561323,f k1 k2
934148,9999813.0629,100000175.417,40.2626072097,0.999723381831,f k1
935393,9999813.0629,100000204.896,40.2626072097,0.999723381728,k2
939899,9999779.74443,100000204.896,66.9624312432,0.999484721606,f k1
940253,9999801.84868,100000234.755,65.1827805313,0.999499100028,f k1 k2
940405,9999801.84868,100000229.225,46.9556080544,0.999658695649,f k2
943107,9999820.25146,100000259.209,55.1954120231,0.999583646156,f k1 k2
943138,9999814.52682,100000259.209,78.8361000699,0.999393576228,f k1
945024,9999814.52682,100000259.209,64.4414247804,0.999505148345,f
947340,9999831.73433,100000259.209,60.6362473606,0.999536755632,f k1
951554,9999845.19788,100000257.581,60.6362473606,0.999536754959,k1 k2
959737,9999845.19788,100000247.865,60.6362473606,0.999536755003,k2
960401,9999828.56173,100000217.433,52.8268904726,0.999604708906,f k1 k2
962220,9999828.56173,100000166.312,39.9124466642,0.999726856789,f k2
967704,9999821.75743,100000166.312,39.9124466642,0.999726857056,k1
969979,9999821.75743,100000166.312,51.6547503805,0.999615283448,f
970163,9999857.75684,100000159.055,51.6547503805,0.999615281812,k1 k2
979638,9999869.59787,100000159.055,51.6547503805,0.999615281265,k1
981190,9999855.66178,100000172.369,45.3563667144,0.999673844738,f k1 k2
982583,9999847.47851,100000181.482,45.3563667144,0.999673845053,k1 k2
983035,9999847.47851,100000169.3,48.5077507685,0.999644172726,f k2
984973,9999847.47851,100000155.968,48.5077507685,0.999644172779,k2
985145,9999821.82747,100000155.968,48.5077507685,0.999644173922,k1
987667,9999811.035,100000180.715,61.2601698923,0.99953150907,f k1 k2
988355,9999811.035,100000225.311,54.1684082222,0.999592730223,f k2
988853,9999844.7849,100000225.311,54.1684082222,0.999592728618,k1
991951,9999846.56011,100000225.311,54.1684082222,0.999592728534,k1
992204,9999847.77565,100000196.662,54.1684082222,0.999592728598,k1 k2
994155,9999846.94078,100000173.914,40.0701646204,0.999725289507,f k1 k2
995798,9999846.94078,100000173.914,51.8840598154,0.999613205717,f
996107,9999849.78716,100000164.182,42.4310738736,0.999702056711,f k1 k2
998215,9999844.75638,100000176.964,40.6264406063,0.999719778735,f k1 k2
