gen,w_bar,w_var,k1_var,k2_var,f_var,numk1,numk2,numf
203,0.879744741591,0.00490158986954,54839.976026,136461.390357,5586.25707645,648,648,612
204,0.881981847707,0.00455445334543,51601.3504936,135066.934172,5020.77110036,633,633,603
205,0.881972636935,0.00480034143927,53542.6819822,139448.186162,4454.22846438,637,637,603
206,0.87873616258,0.0050467699062,54679.3871075,140879.838252,4315.43966613,623,623,583
207,0.882621972348,0.00469135619541,53861.9018553,138352.648849,4848.9734442,630,630,600
208,0.885348420075,0.00444622709269,52038.8626665,144074.219277,5323.22371388,635,635,607
209,0.884905734399,0.00422568997375,53070.2478951,138423.347747,5185.60104166,618,618,592
210,0.887067218576,0.00406425963927,50113.9797522,141220.395904,5213.41746583,620,620,599
211,0.87777115374,0.00472594076736,50999.3624901,136623.515114,5530.00180115,630,630,594
212,0.882449966258,0.00417928504416,49526.5222098,138973.819292,5613.01760268,627,627,601
213,0.879792014632,0.00513341195811,47507.4434948,129795.619676,5709.39319954,652,652,614
214,0.883340094557,0.00496027831896,51819.2121237,124321.331439,5452.62182019,646,646,611
215,0.88095028177,0.00533693153834,50098.4383684,133500.4478,5279.07691891,625,625,588
216,0.881232681903,0.00527995887957,50344.2756625,134672.039187,5546.65005208,624,624,586
217,0.875966108035,0.00624395977023,51477.908302,136709.712526,5452.75959236,618,618,576
218,0.878196033901,0.00527739195633,47297.6581545,145876.428169,5988.93074528,647,647,605
219,0.879911396366,0.0051986699308,46798.9247089,138006.066546,5725.22230873,626,626,589
220,0.877742080878,0.00504803284514,47990.5266062,143570.053772,6249.06385277,646,646,609
221,0.883564552475,0.00402054180351,49814.6128486,142834.477828,6280.89470809,648,648,623
222,0.879094687801,0.00458025224497,51084.5444617,152842.496268,6640.44452301,638,638,611
223,0.876471622531,0.00468515036951,46577.8305865,157024.961527,6334.51828499,620,620,589
224,0.880062262772,0.00431775845054,44249.0733816,160588.344545,6522.70367844,624,624,599
225,0.878642349622,0.00427502535562,48138.3391727,154412.021311,6685.52935207,635,635,611
226,0.878248013916,0.0040213868863,48157.0811352,151867.848786,6107.4483669,640,640,616
227,0.876169095772,0.00440305930401,48924.5703751,162728.80206,5782.18177587,630,630,599
228,0.884440613273,0.00358989139793,48283.8544978,163265.395447,5260.09900764,617,617,596
229,0.876715371322,0.00513781544922,46442.4686839,160396.187735,5488.25511445,626,626,586
230,0.879962765494,0.00461945323137,48520.6971905,168191.414418,5406.49432642,616,616,585
231,0.882518460212,0.00436380683721,46991.9077733,170772.347829,5016.44323502,624,624,594
232,0.884027006753,0.0048204805953,43851.5362151,161369.734445,5068.2789254,629,629,599
233,0.883279602922,0.00438281414908,41664.9872617,156308.108758,4510.10030871,626,626,596
234,0.88485909394,0.00400809541878,41537.7841654,158499.31076,4107.04257156,625,625,594
235,0.882528521166,0.00435947840949,41482.9684854,153308.384397,4010.3530626,623,623,592
236,0.882585473577,0.00480914181857,40979.0072698,158156.842094,4151.0440666,622,622,590
237,0.882595441929,0.00458342938541,44704.8620688,159512.745125,3847.69899884,634,634,605
238,0.883173285863,0.0040645681445,42569.0412218,162647.960079,4090.01131791,650,650,624
239,0.880940121808,0.0044877016958,40736.8297302,160563.994377,3946.13511832,635,635,602
240,0.879758222145,0.00525891553668,43667.1708593,161466.723856,4047.70892993,640,640,595
241,0.885003601513,0.00408037905855,46384.3180265,159049.939179,3898.69036654,642,642,613
242,0.885626864601,0.00360344741356,47874.1388216,163481.916769,4241.87187806,625,625,603
243,0.879866680849,0.00449768218868,47519.1071721,164374.614895,4387.06371008,648,648,611
244,0.879021355662,0.00468892857354,50043.7649547,176076.842577,4178.21983903,620,620,589
245,0.875233423821,0.00506628564294,49405.81361,171341.319466,4031.37475516,625,625,587
246,0.878484584058,0.0043154550681,48412.4851192,183565.358242,3989.26126737,632,632,600
247,0.88358408197,0.00360223211131,48072.2996532,190690.173676,4013.81641584,618,618,595
248,0.880558600765,0.00416636283314,46446.8249353,205116.336536,4195.27079405,627,627,603
249,0.880709923474,0.00345665053885,45164.4324181,208129.074209,4330.27879433,629,629,606
250,0.880381774801,0.00381862705464,48574.1073723,206726.599624,4578.91110796,627,627,602
251,0.878730471652,0.00408572626348,51120.5638826,197600.782993,4870.43977039,638,638,607
252,0.875165605391,0.00438145223881,49727.1657145,189658.379996,5261.21406297,617,617,584
253,0.876938011429,0.00450107512245,50371.6238291,179347.231068,4939.63809097,627,627,595
254,0.879889855508,0.00408631748079,44881.2923413,177276.390164,5523.1813699,646,646,618
255,0.877114501444,0.0044308970546,43477.4089641,174630.704373,5092.76874739,616,616,582
