gen,w_bar,w_var,k1_var,k2_var,f_var,mean_k1,mean_k2,mean_f
126,0.999999325218,2.51851708857e-13,40261.5769831,79969.6964336,1.92592994439e-34,9999984.47231,99999918.9594,0.1
127,0.999999349889,2.35673615587e-13,37492.2103563,78955.0108824,1.92592994439e-34,9999989.12818,99999928.7736,0.1
128,0.999999363129,2.25459835521e-13,36127.4525941,82391.5296399,1.92592994439e-34,9999994.45085,99999921.9549,0.1
129,0.999999367833,2.39990146163e-13,36205.8349994,83422.5592094,1.92592994439e-34,9999982.72641,99999936.8319,0.1
130,0.999999366629,2.10966488774e-13,34943.0771051,92786.6642565,1.92592994439e-34,9999989.36403,99999931.1445,0.1
131,0.999999360302,2.02385196012e-13,35094.4527528,90210.968708,1.92592994439e-34,9999995.66599,99999933.0747,0.1
132,0.999999354409,1.98764041534e-13,35337.9870753,89508.0166492,1.92592994439e-34,9999994.79852,99999932.7456,0.1
133,0.999999364158,1.96063037266e-13,34355.3806703,88856.7194875,1.92592994439e-34,9999997.26855,99999938.9068,0.1
134,0.999999380649,1.94847141219e-13,33068.6417997,91137.886567,1.92592994439e-34,9999999.97326,99999940.972,0.1
135,0.999999373683,1.94721884921e-13,33569.8714484,96916.7483636,1.92592994439e-34,10000002.1831,99999947.4351,0.1
136,0.999999367208,1.92561154626e-13,33852.5467927,100783.392783,1.92592994439e-34,9999999.84984,99999972.5005,0.1
137,0.99999936723,1.86638209771e-13,33615.2003427,99223.622846,1.92592994439e-34,9999989.10966,99999986.3917,0.1
138,0.999999337387,1.98528645904e-13,36528.1638302,94018.1323566,1.92592994439e-34,9999988.89868,99999991.5013,0.1
139,0.999999312118,2.05331391891e-13,38637.7281075,93068.205189,1.92592994439e-34,9999981.45329,99999984.0898,0.1
140,0.999999316818,2.09007622399e-13,38630.7223459,93991.0557321,1.92592994439e-34,9999992.9264,99999988.4188,0.1
141,0.999999337188,2.01919328675e-13,36768.8195819,93234.6390537,1.92592994439e-34,9999996.09998,99999996.6553,0.1
142,0.999999336164,2.03282559835e-13,36972.3516594,91027.0311428,1.92592994439e-34,9999991.88375,99999997.4956,0.1
143,0.999999331559,1.99458316956e-13,37153.1565167,92934.2478885,1.92592994439e-34,9999992.86295,99999973.315,0.1
144,0.999999327813,2.10895715567e-13,38090.2761754,98338.1992285,1.92592994439e-34,9999993.413,99999963.9097,0.1
145,0.999999350385,2.08226433086e-13,36255.9275715,101745.107092,1.92592994439e-34,9999991.69605,99999951.1391,0.1
146,0.999999344395,2.15585769712e-13,37194.9094036,105922.652246,1.92592994439e-34,9999993.08133,99999950.5773,0.1
147,0.999999310318,2.26049258579e-13,40531.713823,107263.586273,1.92592994439e-34,9999997.3179,99999948.948,0.1
148,0.99999931702,2.27490667591e-13,40116.2209746,110763.987977,1.92592994439e-34,9999995.83116,99999954.3381,0.1
149,0.999999324797,2.40674697917e-13,40168.4308365,113823.538583,1.92592994439e-34,9999993.71342,99999950.7687,0.1
150,0.999999293074,2.33951460303e-13,42287.7127605,116546.961999,1.92592994439e-34,9999999.973,99999962.1757,0.1
151,0.999999285643,2.41667477604e-13,43293.923102,122701.449759,1.92592994439e-34,10000002.2808,99999950.8218,0.1
152,0.999999261578,2.44484610231e-13,45560.3359796,115851.313117,1.92592994439e-34,9999995.9921,99999953.4484,0.1
153,0.999999277874,2.24736705638e-13,42583.1127701,118417.948804,1.92592994439e-34,10000018.0334,99999922.6332,0.1
154,0.999999265764,2.38954479708e-13,44051.1118275,112048.366362,1.92592994439e-34,10000023.6589,99999922.594,0.1
155,0.999999261345,2.38542794413e-13,44894.2219437,116572.369974,1.92592994439e-34,10000016.3857,99999922.695,0.1
156,0.999999251874,2.58375074307e-13,46181.6252592,116827.808158,1.92592994439e-34,10000028.022,99999907.2623,0.1
157,0.999999244576,2.58430389933e-13,45708.8837677,114000.750705,1.92592994439e-34,10000041.9319,99999873.6926,0.1
158,0.999999241572,2.50614394844e-13,45061.3028397,116997.730149,1.92592994439e-34,10000046.0278,99999865.3305,0.1
159,0.999999251117,2.55506427478e-13,45088.599479,121395.578881,1.92592994439e-34,10000038.8642,99999867.2411,0.1
160,0.999999256553,2.61660377513e-13,44883.638005,123491.044388,1.92592994439e-34,10000038.8365,99999863.296,0.1
161,0.999999260897,2.67733153818e-13,45596.3835897,121260.704489,1.92592994439e-34,10000026.3503,99999864.4055,0.1
162,0.999999257662,2.45032265988e-13,44270.8597753,119070.394054,1.92592994439e-34,10000035.3434,99999829.1713,0.1
163,0.999999261163,2.32169350072e-13,43849.2686136,120457.434126,1.92592994439e-34,10000026.7889,99999836.1123,0.1
164,0.999999243868,2.43974287715e-13,45991.0469995,116142.685646,1.92592994439e-34,10000027.7358,99999834.5673,0.1
165,0.999999244035,2.41418553317e-13,45746.4177103,120205.01765,1.92592994439e-34,10000030.139,99999844.7668,0.1
166,0.99999925777,2.2365809318e-13,43221.3364187,119933.582259,1.92592994439e-34,10000036.8628,99999846.3294,0.1
167,0.999999262636,2.16033942313e-13,42914.1248924,122798.229833,1.92592994439e-34,10000025.5805,99999853.8024,0.1
